id,L,R,F,M,P,S,X
820f6c87,16.433333333333334,16.433333333333334,3,5639.0,5439.0,中午,女
b35b3f02,119.3,8.266666666666667,1,890.0,890.0,下午,女
42f65fd5,84.33333333333333,7.533333333333333,4,11159.0,11159.0,中午,女
d8dc4976,39.63333333333333,21.0,1,590.0,590.0,晚上,女
2118063d,28.933333333333334,28.933333333333334,1,7050.0,1410.0,中午,女
99574eb1,50.53333333333333,17.066666666666666,4,9130.0,9130.0,中午,女
7d39997a,14.7,0.0,13,11990.0,11990.0,晚上,男
042728ae,8.966666666666667,0.06666666666666667,4,51326.0,17016.0,晚上,女
0743cb1c,72.8,16.9,2,8319.0,8319.0,晚上,女
8d0e1e7e,31.7,31.933333333333334,1,2195.0,2195.0,晚上,男
aa1b37c5,45.166666666666664,3.066666666666667,8,24582.0,24582.0,下午,女
53590ce2,21.833333333333332,21.8,1,34960.0,6992.0,下午,男
7042451c,79.6,17.266666666666666,1,269.0,269.0,晚上,女
f13b7968,34.46666666666667,1.5666666666666667,29,59114.0,59114.0,下午,女
80a52551,80.9,9.433333333333334,5,5455.0,5455.0,中午,女
40bf6bf7,79.33333333333333,0.06666666666666667,14,55405.200000000004,45553.0,晚上,女
bd9bb3e0,14.933333333333334,14.933333333333334,1,320.0,320.0,下午,女
343a447d,85.86666666666666,14.8,5,6614.0,6614.0,下午,女
6e6e6dd2,5.5,5.5,1,780.0,780.0,晚上,女
79e84ebd,10.8,1.7333333333333334,8,65911.0,29191.0,下午,男
3db5586f,85.33333333333333,5.0,3,4077.0,3998.0,下午,男
e4f590be,94.3,30.066666666666666,2,4609.0,4609.0,下午,女
b91a5147,16.666666666666668,6.633333333333334,2,5180.0,5180.0,中午,女
4d6253f4,14.633333333333333,14.633333333333333,1,940.0,940.0,下午,女
5ddc8692,104.03333333333333,24.133333333333333,4,7705.0,6984.0,中午,女
da1a7bf4,20.166666666666668,1.5,2,3393.0,775.0,下午,女
2e6a5646,5.0,3.3333333333333335,6,14132.2,14132.0,下午,女
0101ca7c,41.53333333333333,0.5666666666666667,37,129928.79999999999,119328.0,下午,女
2ce37385,6.666666666666667,6.633333333333334,5,7070.0,7070.0,中午,女
a2ac482f,172.53333333333333,35.36666666666667,1,441.0,441.0,晚上,女
3ebfd1e3,12.3,12.166666666666666,3,12588.0,1717.0,下午,男
9949dae4,31.2,31.166666666666668,1,220.0,119.0,下午,女
aab5c88e,63.1,29.066666666666666,5,7384.0,7384.0,晚上,女
04e13276,104.4,7.1,1,1428.0,1428.0,晚上,男
5ce8ff4b,44.43333333333333,29.5,1,2790.0,2790.0,下午,女
80bb4742,12.733333333333333,12.733333333333333,2,3700.0,3700.0,晚上,女
8c804f22,8.9,8.9,1,695.0,695.0,中午,女
40f5ce58,12.233333333333333,12.233333333333333,1,480.0,480.0,晚上,女
e92ed4f7,7.0,7.0,1,320.0,320.0,下午,女
37afb95b,30.0,1.9,2,2650.0,2650.0,下午,女
9ce18888,20.9,4.6,17,23701.0,23701.0,下午,女
319959d8,8.466666666666667,8.466666666666667,1,1240.0,1240.0,晚上,女
8021d49b,14.433333333333334,1.5666666666666667,2,20980.0,5524.0,中午,女
e4b217a6,37.96666666666667,3.9,9,9612.0,9013.0,晚上,女
5c908f61,1.2333333333333334,1.2333333333333334,1,4185.0,4185.0,晚上,女
6f447fe2,37.6,28.633333333333333,26,13020.0,13020.0,下午,女
90d4d5e2,49.36666666666667,31.433333333333334,1,1930.0,1930.0,晚上,女
4df60209,20.666666666666668,20.666666666666668,1,3255.0,3255.0,晚上,女
2a772a23,27.833333333333332,18.6,1,3340.0,3340.0,中午,女
07d17c11,23.7,0.8,12,24268.5,24168.0,下午,女
0d59b35d,121.73333333333333,4.833333333333333,6,14319.0,14319.0,下午,女
145120f4,106.96666666666667,15.233333333333333,1,1192.0,1192.0,下午,男
9d91431e,34.666666666666664,8.733333333333333,4,20488.0,8450.0,中午,女
930ff309,72.7,17.366666666666667,4,18883.0,18883.0,下午,男
d9a1cf00,21.566666666666666,1.2333333333333334,3,7481.0,7481.0,晚上,女
0ee4e092,28.666666666666668,7.5,20,66805.0,66725.0,晚上,男
a8093e81,0.9333333333333333,0.9333333333333333,1,1570.0,1570.0,下午,女
bf9edad3,19.833333333333332,5.133333333333334,4,9967.000000000002,9967.0,晚上,女
9cc07086,20.366666666666667,20.366666666666667,1,630.0,630.0,中午,女
944bcde3,37.3,34.333333333333336,1,3880.0,3880.0,晚上,女
51e5bdb3,36.6,31.3,1,550.0,550.0,下午,女
17ee22ec,21.3,21.3,1,320.0,320.0,晚上,女
7e429d3e,9.466666666666667,9.466666666666667,1,480.0,480.0,晚上,女
c2d33044,1.1666666666666667,0.06666666666666667,5,9757.0,9757.0,下午,女
05e0d338,25.8,10.133333333333333,8,8255.0,8255.0,中午,女
fa1defa8,22.466666666666665,1.0333333333333334,5,4220.0,4220.0,晚上,女
58f8442f,155.7,2.433333333333333,1,1880.0,1880.0,下午,女
25d456cd,15.166666666666666,0.43333333333333335,47,114270.5,99844.0,中午,女
b79437b9,37.833333333333336,4.333333333333333,4,7753.0,7521.0,下午,男
708d3ddd,20.633333333333333,5.166666666666667,5,21647.0,17503.0,晚上,女
a56c6249,11.533333333333333,11.533333333333333,6,6196.0,6196.0,下午,女
b49e20a9,12.033333333333333,12.033333333333333,2,2792.0,2792.0,下午,女
35e541c9,21.433333333333334,0.06666666666666667,134,170152.2,164224.0,晚上,女
75dc1b12,36.6,36.56666666666667,1,2010.0,2010.0,下午,女
861a4ccd,0.3333333333333333,2.3,2,8279.0,8279.0,上午,女
82d478ae,46.0,1.2333333333333334,1,5221.8,4772.0,晚上,男
488bfa32,44.96666666666667,15.5,1,1955.0,1955.0,中午,男
b23cafc8,96.36666666666666,1.2333333333333334,7,11621.7,11622.0,中午,女
db3862cc,155.1,0.06666666666666667,13,51544.0,51544.0,中午,女
81cfb41f,64.03333333333333,0.06666666666666667,7,50202.7,50005.0,下午,女
30e3fd3c,31.6,31.6,1,428.0,428.0,下午,女
b492886c,26.533333333333335,8.4,4,3320.0,3320.0,下午,女
a49ad5e8,18.566666666666666,18.566666666666666,1,18981.0,18981.0,中午,女
a8fe36c5,14.8,14.8,1,3900.0,780.0,中午,女
fbf3b5fc,13.466666666666667,0.8666666666666667,9,19598.0,22192.0,下午,女
079aba83,60.3,14.466666666666667,3,11930.0,11930.0,中午,女
fad53dd8,32.63333333333333,13.4,3,14912.0,14912.0,中午,女
9ca03a78,172.8,20.066666666666666,3,3080.0,3080.0,下午,女
5cb6a57c,11.933333333333334,11.933333333333334,1,320.0,320.0,晚上,女
ac558d96,110.5,7.633333333333334,4,7190.0,7190.0,下午,女
b2186be9,9.833333333333334,8.833333333333334,2,6248.0,6248.0,下午,女
fc621d71,12.333333333333334,0.6666666666666666,37,90055.0,89890.0,下午,女
6539e929,9.433333333333334,9.433333333333334,2,3154.0,699.0,下午,女
bad345aa,37.56666666666667,3.1333333333333333,1,460.0,460.0,中午,男
d8d4f692,92.63333333333334,9.033333333333333,1,2638.0,638.0,中午,女
372d2524,29.4,11.0,1,855.0,855.0,下午,女
673bf3e8,34.63333333333333,8.2,1,990.0,990.0,晚上,女
714fee09,11.733333333333333,11.233333333333333,1,180.0,180.0,晚上,女
0655082b,147.83333333333334,31.1,1,9136.0,91.0,下午,女
940d9a63,8.833333333333334,1.7,2,8528.0,8528.0,下午,女
8c7240b1,89.4,0.3333333333333333,104,506916.3,328036.0,下午,女
f75ae1b4,28.933333333333334,28.933333333333334,2,10262.0,2052.0,晚上,男
c6f6487e,33.43333333333333,33.4,1,245.0,245.0,中午,女
65b958ca,4.633333333333334,4.633333333333334,1,5220.0,5220.0,晚上,女
eb59aedd,92.06666666666666,28.8,1,384.0,384.0,中午,女
0bea18a7,0.6666666666666666,0.03333333333333333,21,100357.6,97758.0,下午,女
5eba187c,105.3,4.366666666666666,8,5327.0,5327.0,晚上,女
d14f3ca3,68.43333333333334,31.766666666666666,5,12953.0,12953.0,下午,女
4656c3e7,17.833333333333332,0.03333333333333333,16,19852.799999999992,23526.0,下午,女
e84ea801,22.566666666666666,12.833333333333334,2,1800.0,1800.0,下午,女
57c84923,63.9,19.733333333333334,2,650.0,650.0,晚上,女
6675f2b8,9.433333333333334,9.433333333333334,1,2250.0,150.0,晚上,女
633eda70,19.533333333333335,9.5,1,13175.0,2635.0,中午,男
b44c3520,37.733333333333334,33.9,3,3388.0,2916.0,下午,女
c6cad1d0,5.533333333333333,5.5,1,850.0,850.0,晚上,女
8d973664,42.8,17.333333333333332,2,7881.0,869.0,中午,女
395d9d21,13.533333333333333,8.433333333333334,3,2369.0,2369.0,下午,女
77a8b0bc,12.266666666666667,12.266666666666667,1,495.0,495.0,晚上,女
2b8524f1,13.233333333333333,0.03333333333333333,11,16291.5,8706.0,晚上,女
fe16146f,45.666666666666664,9.4,1,1382.0,1382.0,下午,女
7c7e5c8b,11.766666666666667,3.966666666666667,13,25731.5,25732.0,下午,女
53e314ac,72.03333333333333,4.766666666666667,8,16533.0,15513.0,下午,女
aea6c303,106.26666666666667,1.1,1,530.0,530.0,中午,女
e205a153,79.66666666666667,29.0,1,3040.0,3040.0,中午,女
3fb2d844,1.2333333333333334,0.36666666666666664,1,2247.0,2247.0,中午,男
78cd46c5,110.83333333333333,1.2666666666666666,4,4751.5,3252.0,下午,女
ec914c8b,166.5,1.5333333333333334,7,6811.0,6185.0,下午,女
7b5f13eb,16.8,4.433333333333334,6,48482.0,48482.0,中午,男
5c7cfd25,108.53333333333333,3.8333333333333335,10,36813.0,17014.0,下午,女
9e541c8c,10.6,7.7,3,3380.0,3380.0,下午,女
a523c6c6,9.933333333333334,9.933333333333334,1,519.0,519.0,晚上,女
6a29a3fb,33.2,16.233333333333334,5,11696.0,11696.0,中午,女
50abb804,47.6,1.2333333333333334,8,25853.4,25654.0,晚上,女
c7095bda,41.6,12.133333333333333,5,4598.0,4498.0,下午,女
453bf149,6.0,12.366666666666667,9,11046.000000000002,10915.0,下午,女
f190eddb,100.5,0.1,20,19684.0,14767.0,下午,女
8f284c0d,74.33333333333333,21.133333333333333,1,5520.0,3461.0,上午,男
0f452c60,50.06666666666667,32.233333333333334,2,4969.0,847.71,中午,男
f4f0a548,24.133333333333333,14.5,1,4304.0,4304.0,下午,女
648abfa7,21.833333333333332,18.033333333333335,3,6940.0,6940.0,中午,女
dccf4fde,21.633333333333333,20.033333333333335,4,1830.0,1830.0,下午,女
d37cce90,12.566666666666666,12.566666666666666,2,8460.0,8460.0,晚上,女
67053cdd,64.13333333333334,35.3,1,1198.0,1198.0,中午,女
b75dac41,31.9,29.4,3,1350.0,792.0,中午,女
ae71451b,14.466666666666667,14.466666666666667,1,4160.0,42.0,中午,女
067cb578,49.9,0.8333333333333334,7,11333.0,11133.0,下午,女
2950053a,64.2,0.4666666666666667,9,13860.0,13860.0,中午,女
5bfd4a2e,53.333333333333336,3.1666666666666665,5,14163.0,14163.0,晚上,女
26dac2d0,24.866666666666667,17.466666666666665,5,3428.0,3428.0,下午,男
97c61ca5,36.86666666666667,36.46666666666667,1,220.0,220.0,上午,女
b491eb96,156.33333333333334,1.7,11,22591.6,22592.0,下午,女
c49d08dd,6.533333333333333,6.5,2,1210.0,1210.0,晚上,女
e6da2229,33.2,33.13333333333333,4,8616.0,8616.0,中午,女
f8b8f3ed,29.666666666666668,1.2333333333333334,11,23001.0,4012.0,下午,女
35eb464d,39.93333333333333,1.9,3,3900.0,3900.0,下午,女
b2a5b51a,90.66666666666667,8.466666666666667,3,5655.0,5655.0,中午,女
7f51e0d6,60.56666666666667,0.1,31,95724.9,95725.0,晚上,女
d04f114d,54.233333333333334,12.0,2,6992.0,6992.0,中午,男
89987ed6,17.9,7.666666666666667,1,190.0,190.0,中午,女
7105c383,72.23333333333333,19.7,5,6860.0,6860.0,晚上,女
edf01bab,33.5,33.766666666666666,1,4492.0,4492.0,晚上,女
5b421252,0.06666666666666667,0.06666666666666667,1,5260.0,354.0,下午,女
d7f14198,20.166666666666668,0.8,3,11988.8,11989.0,中午,女
6ec5b5eb,33.7,24.066666666666666,1,2137.0,2137.0,下午,女
f049bfda,144.1,1.0666666666666667,11,17593.6,17593.0,下午,女
55df6079,158.3,12.4,6,26670.0,16671.0,晚上,女
cc87e741,21.4,21.4,1,8165.0,8165.0,中午,女
aeda1eac,28.7,21.533333333333335,7,9605.0,9605.0,中午,女
0364000e,73.06666666666666,1.2333333333333334,20,43501.1,39564.0,下午,男
d337bbb7,29.8,29.8,1,2020.0,2020.0,下午,女
cb3cae9b,23.9,10.833333333333334,2,4565.0,4565.0,下午,女
b35248ec,63.86666666666667,33.9,3,9240.0,9240.0,下午,女
e5730f18,100.76666666666667,1.2333333333333334,3,10805.7,10006.0,下午,女
ac0f24b1,33.93333333333333,1.2333333333333334,14,25764.5,25564.0,晚上,女
4bfdae4e,18.266666666666666,18.266666666666666,1,870.0,870.0,下午,女
df1c07ac,41.63333333333333,12.466666666666667,2,2780.0,2780.0,晚上,女
df09614f,1.5,1.9333333333333333,10,16208.0,14858.0,晚上,女
1e43485e,48.9,1.4666666666666666,2,1926.0,1926.0,中午,女
ac78c7ba,11.066666666666666,11.066666666666666,1,3020.0,3020.0,中午,女
25c1fd16,27.566666666666666,20.566666666666666,1,514.0,514.0,下午,女
ef0fc1e4,66.63333333333334,4.966666666666667,2,2130.0,2130.0,中午,女
e5cfafbc,14.033333333333333,0.1,16,54458.5,54459.0,下午,女
88683d5e,2.433333333333333,2.433333333333333,1,2760.0,2760.0,上午,女
cec3f52a,13.866666666666667,13.866666666666667,1,620.0,620.0,下午,女
85d175f8,0.43333333333333335,0.43333333333333335,1,8765.0,8765.0,下午,女
271ece74,19.333333333333332,19.433333333333334,1,12583.0,2517.0,晚上,女
2dbc702f,3.6,3.6,1,215.0,215.0,中午,女
2b121b7d,88.4,0.06666666666666667,34,99307.1,92146.9,上午,女
b7ae56b3,3.2333333333333334,3.2333333333333334,2,2440.0,1032.0,晚上,女
45ea20f8,11.133333333333333,34.13333333333333,3,4440.0,4440.0,中午,女
9172aaf9,21.433333333333334,21.433333333333334,2,3770.0,3770.0,中午,女
c98914ea,25.8,31.166666666666668,1,2650.0,2650.0,下午,女
76943d16,57.166666666666664,1.2333333333333334,23,33384.600000000006,32818.0,中午,女
8615c7c2,25.4,8.2,1,1671.0,1671.0,下午,女
0f53653e,9.366666666666667,0.8,3,21943.5,20543.0,晚上,女
43353f1f,20.1,12.4,4,7020.0,7020.0,中午,女
ae8f2f5d,46.53333333333333,0.6333333333333333,4,4880.0,4680.0,中午,女
088f15f0,55.93333333333333,34.06666666666667,1,1872.0,1872.0,下午,女
2055ed6f,81.26666666666667,16.566666666666666,2,2688.0,2688.0,下午,女
4e94eb2f,28.233333333333334,28.966666666666665,2,3732.0,3732.0,下午,男
ed1cb6a5,53.53333333333333,10.4,2,6865.0,6865.0,晚上,男
9d572b5d,14.466666666666667,0.06666666666666667,30,38944.1,38944.0,下午,女
54e383c6,2.966666666666667,2.966666666666667,1,2530.0,2530.0,晚上,女
3dd3a47c,5.866666666666666,5.866666666666666,1,2250.0,2250.0,下午,女
40eba4e6,48.63333333333333,35.8,2,5198.0,5198.0,晚上,女
6540f61a,10.933333333333334,10.933333333333334,1,12132.0,12132.0,上午,女
7c439be8,161.06666666666666,5.766666666666667,11,11733.0,10562.0,下午,女
89d2aed9,93.56666666666666,0.0,1,2107.0,21.0,中午,女
1e55f8c2,73.46666666666667,36.266666666666666,1,3200.0,3200.0,下午,女
7bcba161,33.166666666666664,33.166666666666664,1,14220.0,2844.0,下午,女
5f054095,34.03333333333333,20.7,13,39882.0,43134.0,下午,女
2a74bbb9,23.566666666666666,7.733333333333333,3,5844.0,5844.0,下午,女
6c41dd31,24.1,11.533333333333333,1,4768.0,4768.0,下午,女
e88bb106,46.266666666666666,30.166666666666668,4,11221.0,11221.0,下午,男
ef76869f,11.633333333333333,11.633333333333333,1,30840.0,6168.0,晚上,女
ef21895f,30.033333333333335,30.033333333333335,1,1240.0,1240.0,晚上,女
1ae80e91,45.53333333333333,18.333333333333332,1,2412.0,2412.0,下午,女
79f76c8c,155.3,8.033333333333333,6,17547.0,15276.0,下午,女
1e3683d9,120.66666666666667,31.566666666666666,2,976.0,976.0,中午,女
df194127,11.8,2.8666666666666667,2,12886.0,12886.0,中午,女
edbee079,30.366666666666667,30.366666666666667,1,300.0,300.0,下午,女
350d3745,81.53333333333333,32.13333333333333,3,5985.0,5885.0,下午,女
f9de9012,5.933333333333334,1.3666666666666667,2,1985.0,1985.0,下午,女
30fc7e36,1.4666666666666666,24.133333333333333,3,1725.0,1725.0,下午,女
debdb2df,10.733333333333333,10.733333333333333,1,320.0,320.0,下午,女
28249ff7,4.433333333333334,4.966666666666667,2,8764.0,8764.0,晚上,女
5e8a0327,64.8,29.9,2,1736.0,1736.0,中午,女
ab077870,21.233333333333334,21.233333333333334,1,1220.0,1220.0,中午,女
065b20f8,83.56666666666666,17.933333333333334,4,7125.0,7125.0,中午,女
25ccaaf7,50.53333333333333,34.5,2,1908.0,1908.0,下午,女
f7a7c6ca,8.433333333333334,8.433333333333334,1,1390.0,1390.0,下午,女
5e10f9c4,36.666666666666664,5.266666666666667,2,1642.0,1642.0,下午,男
3603818e,34.96666666666667,35.233333333333334,3,5970.0,5970.0,下午,女
5ba44ee9,3.4,0.3,7,16994.0,16794.0,下午,女
dca4f29b,102.3,0.5,1,4790.0,4790.0,下午,男
e063e32c,49.9,29.7,1,2198.0,2198.0,中午,男
ac4f0d0f,7.7,7.666666666666667,1,2682.0,2682.0,下午,女
fd9e6143,31.5,19.666666666666668,1,7360.0,7360.0,下午,女
a70e1226,39.6,32.733333333333334,1,310.0,310.0,下午,女
6ad70602,23.733333333333334,12.233333333333333,17,49027.0,49027.0,下午,女
bc842ba5,24.4,0.03333333333333333,3,17398.0,2668.0,下午,女
3ccb44f4,72.5,22.0,1,2165.0,2165.0,下午,女
7e53873c,52.666666666666664,17.3,1,5210.0,5210.0,下午,女
85dcbabc,13.166666666666666,13.166666666666666,2,24360.0,7277.0,中午,女
a20d6656,8.3,8.066666666666666,2,1325.0,1325.0,下午,女
ec71497a,150.16666666666666,5.566666666666666,8,5983.0,5983.0,下午,女
6789fdbd,34.9,1.7,3,2053.0,1953.0,下午,女
fc13f422,29.033333333333335,12.433333333333334,3,1480.0,1480.0,晚上,女
dd10dde9,17.133333333333333,13.4,4,4387.2,4387.0,晚上,女
8b10264d,63.766666666666666,3.3,3,2800.0,2800.0,中午,女
c1a4e92f,62.333333333333336,2.6333333333333333,17,59797.0,59797.0,下午,女
7c81a0dd,94.53333333333333,33.333333333333336,2,2132.0,2132.0,晚上,女
59ffced9,43.333333333333336,35.53333333333333,1,280.0,280.0,晚上,男
a8e31faf,107.43333333333334,10.633333333333333,1,3463.0,3182.0,晚上,女
2ce3276f,9.333333333333334,9.333333333333334,1,1355.0,14.0,晚上,女
7a126105,98.56666666666666,13.3,1,3280.0,3280.0,晚上,女
91cfc3b8,8.833333333333334,4.933333333333334,4,3225.0,3225.0,下午,女
f782866e,91.66666666666667,9.866666666666667,4,6515.0,6415.0,下午,女
b4d1a110,100.33333333333333,3.566666666666667,26,30162.0,29962.0,下午,女
57e9f3f2,8.533333333333333,8.533333333333333,1,295.0,295.0,晚上,女
4d839160,0.9666666666666667,0.03333333333333333,6,14336.449999999999,14008.0,下午,男
8a67c186,37.7,33.833333333333336,19,41150.0,41150.0,晚上,男
afa73e5d,32.56666666666667,21.8,1,768.0,768.0,下午,女
0d5db168,49.63333333333333,15.266666666666667,1,7008.0,7008.0,下午,女
2a5c6f76,23.8,33.96666666666667,3,3490.0,3490.0,中午,女
df570108,36.56666666666667,6.633333333333334,19,80436.0,80436.0,下午,女
7d2cd663,31.333333333333332,7.233333333333333,7,13595.0,13595.0,中午,女
4544fff3,0.3333333333333333,0.3,2,15400.0,15400.0,下午,女
5777be6a,60.733333333333334,12.233333333333333,5,4838.0,4615.0,下午,女
e0fa9e83,28.966666666666665,28.933333333333334,1,295.0,295.0,中午,女
f7035748,13.933333333333334,13.933333333333334,1,320.0,320.0,晚上,女
43ea2cf4,32.53333333333333,32.53333333333333,2,535.0,535.0,晚上,女
1fc2d0a3,9.933333333333334,6.3,2,555.0,555.0,下午,女
5ac7191b,20.366666666666667,20.366666666666667,1,2185.0,2185.0,中午,女
99f38beb,40.86666666666667,0.6,27,69773.0,69673.0,下午,女
98fe0589,36.36666666666667,0.6666666666666666,5,9038.0,9038.0,下午,女
f5108b3d,172.93333333333334,4.7,1,499.0,499.0,下午,女
95c3f585,88.36666666666666,5.933333333333334,2,14418.0,2884.0,下午,女
ee71206f,60.9,15.2,3,1000.0,1000.0,下午,女
59a3bed1,32.43333333333333,20.866666666666667,1,6698.0,6698.0,下午,男
cdbe35c6,43.03333333333333,14.4,1,2100.0,2100.0,晚上,女
86db7759,58.63333333333333,3.1333333333333333,5,8960.0,8960.0,中午,女
d0e8f8db,8.266666666666667,1.2333333333333334,5,14020.2,13421.0,上午,男
ebfff9d0,63.53333333333333,32.96666666666667,1,185.0,185.0,下午,女
1c934be8,11.2,11.2,1,800.0,800.0,晚上,女
e3de1814,16.133333333333333,16.133333333333333,2,1450.0,1450.0,中午,女
22cec699,21.6,1.2666666666666666,29,39906.1,39006.0,下午,女
a93e5fb9,108.3,0.3333333333333333,7,21920.0,17980.0,下午,女
cbe7341c,44.1,30.1,1,295.0,295.0,中午,女
825d03bb,156.46666666666667,20.266666666666666,2,3262.0,3262.0,下午,女
17013f6e,23.133333333333333,8.633333333333333,4,9564.4,9564.0,下午,女
df1b70a5,21.033333333333335,21.033333333333335,1,1370.0,1370.0,下午,女
e7a0b0cf,3.6666666666666665,3.6333333333333333,1,849.0,849.0,中午,女
2b7e8918,90.56666666666666,2.6,10,27884.8,27086.0,下午,男
30a8ed75,10.2,8.533333333333333,3,2845.0,2845.0,晚上,女
80e8e02c,56.1,7.0,9,22395.0,22395.0,下午,女
ffd3ac04,21.766666666666666,7.833333333333333,3,1470.0,1470.0,晚上,女
18e942f6,72.23333333333333,34.6,1,1970.0,1970.0,下午,女
a91c2c40,69.06666666666666,13.466666666666667,3,9635.2,9636.0,晚上,女
2e7f3ce4,31.7,32.8,1,4140.0,4140.0,中午,男
a12a7e50,1.3666666666666667,0.1,9,40013.6,36586.0,下午,女
6e7ec26e,29.8,5.233333333333333,3,10293.0,10293.0,下午,女
c8804f48,111.4,5.366666666666666,8,10029.31,10029.31,下午,女
df878eb9,32.1,0.06666666666666667,143,263994.2,249470.0,晚上,女
e646393e,3.2,3.2,1,23276.0,4655.0,晚上,女
d2df42f1,81.0,29.9,2,1720.0,1720.0,下午,女
0345b42f,27.3,29.366666666666667,1,1270.0,1270.0,晚上,女
e936ad09,22.833333333333332,0.7,1,2315.0,2315.0,下午,女
a9ae643d,57.766666666666666,34.733333333333334,1,570.0,570.0,下午,女
faf5ef50,38.5,0.5666666666666667,6,25826.0,25227.0,中午,女
df4130bb,35.2,0.43333333333333335,33,61748.850000000006,60848.87000000001,晚上,女
b2b0b077,52.96666666666667,1.2666666666666666,12,25110.6,24593.0,晚上,女
cdd8d3fd,13.933333333333334,13.933333333333334,1,610.0,610.0,中午,女
5d15fbb4,13.533333333333333,0.1,48,102544.29999999999,101274.0,下午,女
bccdf8a5,3.6666666666666665,3.6666666666666665,1,2682.0,2682.0,中午,女
596212a6,8.733333333333333,8.733333333333333,1,190.0,190.0,中午,女
720af751,107.43333333333334,16.8,2,1164.0,1164.0,下午,女
